"Datum" "Warengruppe" "Umsatz" "wochentag" "jahreszeit" "monat" "holiday" "sylvester" "dayoff_after" "dayoff_b4" "VerlaengertesWE_Mo" "VerlaengertesWE_Fr" "schulferien" "KielerWoche" "Bewoelkung" "Temperatur" "Windgeschwindigkeit" "Wettercode" "mean" "Temp_abweichung" "warmTemp" "Temperatur_labels"
"4963" 2015-07-11 3 259.589585454307 "Saturday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 17.75 "Brise" "RegenGewitter" 20.7511422712551 0 FALSE "moderat"
"4964" 2015-07-12 3 226.576988477566 "Sunday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 19.25 "Wind" "RegenGewitter" 20.7511422712551 0 TRUE "moderat"
"4965" 2015-07-13 3 178.246604676721 "Monday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 19.375 "Wind" "Trocken" 20.7511422712551 0 TRUE "moderat"
"4966" 2015-07-14 3 241.122838912105 "Tuesday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 3 19.625 "Brise" "Trocken" 20.7511422712551 0 TRUE "moderat"
"4967" 2015-07-15 3 239.988521470692 "Wednesday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 3 20.125 "Wind" "Trocken" 20.7511422712551 0 TRUE "moderat"
"4968" 2015-07-16 3 221.649707015925 "Thursday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 4 18.75 "Brise" "Trocken" 20.7511422712551 0 TRUE "moderat"
"4969" 2015-07-17 3 230.878548082359 "Friday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 4 23.25 "Wind" "RegenGewitter" 20.7511422712551 0 TRUE "sommerlich"
"4970" 2015-07-18 3 276.149969844093 "Saturday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 20.875 "Wind" "Trocken" 20.7511422712551 0 TRUE "moderat"
"4971" 2015-07-19 3 298.356080226216 "Sunday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 14.5 "Brise" "RegenGewitter" 20.7511422712551 1 FALSE "moderat"
"4972" 2015-07-20 3 212.208013890009 "Monday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 18.375 "Wind" "RegenGewitter" 20.7511422712551 0 TRUE "moderat"
"4973" 2015-07-21 3 211.333116743005 "Tuesday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 3 21.375 "Wind" "Trocken" 20.7511422712551 0 TRUE "sommerlich"
"4974" 2015-07-22 3 254.371952847912 "Wednesday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 23.75 "Wind" "Trocken" 20.7511422712551 0 TRUE "sommerlich"
"4975" 2015-07-23 3 247.826303732974 "Thursday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 5 18.375 "Wind" "RegenGewitter" 20.7511422712551 0 TRUE "moderat"
"4976" 2015-07-24 3 298.052943490147 "Friday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 19.375 "Brise" "Trocken" 20.7511422712551 0 TRUE "moderat"
"4977" 2015-07-25 3 251.567269387341 "Saturday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 20 "Brise" "RegenGewitter" 20.7511422712551 0 TRUE "moderat"
"4978" 2015-07-26 3 282.734202808242 "Sunday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 5 16.75 "Wind" "RegenGewitter" 20.7511422712551 0 FALSE "moderat"
"4979" 2015-07-27 3 254.815545241132 "Monday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 15.875 "Brise" "RegenGewitter" 20.7511422712551 0 FALSE "moderat"
"4980" 2015-07-28 3 246.812365432227 "Tuesday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 17.375 "Wind" "RegenGewitter" 20.7511422712551 0 FALSE "moderat"
"4981" 2015-07-29 3 249.35234686611 "Wednesday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 5 14.875 "Wind" "RegenGewitter" 20.7511422712551 1 FALSE "moderat"
"4982" 2015-07-30 3 242.660499067924 "Thursday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 14 "Wind" "RegenGewitter" 20.7511422712551 1 FALSE "moderat"
"4983" 2015-07-31 3 283.048417124278 "Friday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 15.875 "Wind" "Trocken" 20.7511422712551 0 FALSE "moderat"
"4984" 2015-08-01 3 334.423781150557 "Saturday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 0 17.625 "Wind" "Trocken" 20.2847149357798 0 FALSE "moderat"
"4985" 2015-08-02 3 295.678869316227 "Sunday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 0 21.5 "Brise" "Trocken" 20.2847149357798 0 TRUE "sommerlich"
"4986" 2015-08-03 3 281.888462974889 "Monday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 0 26 "Brise" "Trocken" 20.2847149357798 0 TRUE "sommerlich"
"4987" 2015-08-04 3 309.17321482985 "Tuesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 2 26.5 "Wind" "RegenGewitter" 20.2847149357798 0 TRUE "sommerlich"
"4988" 2015-08-05 3 339.639983055885 "Wednesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 2 21.75 "Brise" "RegenGewitter" 20.2847149357798 0 TRUE "sommerlich"
"4989" 2015-08-06 3 298.46095836567 "Thursday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 1 27.625 "Brise" "Trocken" 20.2847149357798 0 TRUE "sommerlich"
"4990" 2015-08-07 3 323.842230895475 "Friday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 4 20 "Brise" "RegenGewitter" 20.2847149357798 0 TRUE "moderat"
"4991" 2015-08-08 3 341.525699924904 "Saturday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 19.125 "Brise" "Trocken" 20.2847149357798 0 TRUE "moderat"
"4992" 2015-08-09 3 287.13259851044 "Sunday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 0 21 "Brise" "Trocken" 20.2847149357798 0 TRUE "sommerlich"
"4993" 2015-08-10 3 326.181200375735 "Monday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 3 22.5 "Brise" "RegenGewitter" 20.2847149357798 0 TRUE "sommerlich"
"4994" 2015-08-11 3 281.806632304885 "Tuesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 4 22.125 "Brise" "Trocken" 20.2847149357798 0 TRUE "sommerlich"
"4995" 2015-08-12 3 253.319885412416 "Wednesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 5 19.125 "Brise" "RegenGewitter" 20.2847149357798 0 TRUE "moderat"
"4996" 2015-08-13 3 276.603435380993 "Thursday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 0 20.75 "Wind" "Trocken" 20.2847149357798 0 TRUE "moderat"
"4997" 2015-08-14 3 265.26265451612 "Friday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 4 24 "Wind" "Trocken" 20.2847149357798 0 TRUE "sommerlich"
"4998" 2015-08-15 3 275.131682077987 "Saturday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 20.875 "Brise" "RegenGewitter" 20.2847149357798 0 TRUE "moderat"
"4999" 2015-08-16 3 272.443155861778 "Sunday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 21.5 "Brise" "Trocken" 20.2847149357798 0 TRUE "sommerlich"
"5000" 2015-08-17 3 225.824836898901 "Monday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 19.375 "Wind" "RegenGewitter" 20.2847149357798 0 TRUE "moderat"
"5001" 2015-08-18 3 213.544733417009 "Tuesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 19.25 "Wind" "RegenGewitter" 20.2847149357798 0 TRUE "moderat"
"5002" 2015-08-19 3 253.357829339858 "Wednesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 3 19.625 "Brise" "Trocken" 20.2847149357798 0 TRUE "moderat"
"5003" 2015-08-20 3 238.024936225258 "Thursday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 1 20.375 "Brise" "Trocken" 20.2847149357798 0 TRUE "moderat"
"5004" 2015-08-21 3 279.310643727765 "Friday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 1 22.875 "Brise" "Trocken" 20.2847149357798 0 TRUE "sommerlich"
"5005" 2015-08-22 3 323.66800659999 "Saturday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 0 23.5 "Wind" "Trocken" 20.2847149357798 0 TRUE "sommerlich"
"5006" 2015-08-23 3 251.902666988145 "Sunday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 0 21.625 "Wind" "Trocken" 20.2847149357798 0 TRUE "sommerlich"
"5007" 2015-08-24 3 190.508482582971 "Monday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 20.75 "Brise" "Trocken" 20.2847149357798 0 TRUE "moderat"
"5008" 2015-08-25 3 229.973515522141 "Tuesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 17.75 "Wind" "RegenGewitter" 20.2847149357798 0 FALSE "moderat"
"5009" 2015-08-26 3 201.986667710507 "Wednesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 5 22.125 "Brise" "Trocken" 20.2847149357798 0 TRUE "sommerlich"
"5010" 2015-08-27 3 189.080053057953 "Thursday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 18.125 "Wind" "RegenGewitter" 20.2847149357798 0 TRUE "moderat"
"5011" 2015-08-28 3 220.364674945731 "Friday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 2 19.625 "Wind" "RegenGewitter" 20.2847149357798 0 TRUE "moderat"
"5012" 2015-08-29 3 260.194902571308 "Saturday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 4 20.125 "Brise" "Trocken" 20.2847149357798 0 TRUE "moderat"
"5013" 2015-08-30 3 241.279546935983 "Sunday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 5 19.375 "Brise" "RegenGewitter" 20.2847149357798 0 TRUE "moderat"
"5014" 2015-08-31 3 189.281147313922 "Monday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 3 21.875 "Brise" "RegenGewitter" 20.2847149357798 0 TRUE "sommerlich"
"5015" 2015-09-01 3 156.502080674637 "Tuesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 8 17.625 "Wind" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5016" 2015-09-02 3 178.040049194498 "Wednesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 5 17 "Wind" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5017" 2015-09-03 3 182.593119062727 "Thursday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 3 17.75 "Brise" "Trocken" 16.9446516930693 0 FALSE "moderat"
"5018" 2015-09-04 3 171.837229866917 "Friday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 15.625 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5019" 2015-09-05 3 222.910401079499 "Saturday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 5 14.125 "Wind" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5020" 2015-09-06 3 165.931422433638 "Sunday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 5 17 "Wind" "Trocken" 16.9446516930693 0 FALSE "moderat"
"5021" 2015-09-07 3 162.201655398535 "Monday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 17.25 "Wind" "Trocken" 16.9446516930693 0 FALSE "moderat"
"5022" 2015-09-08 3 137.003350835869 "Tuesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 17.5 "Brise" "Trocken" 16.9446516930693 0 FALSE "moderat"
"5023" 2015-09-09 3 145.443243273014 "Wednesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 16.875 "Brise" "Trocken" 16.9446516930693 0 FALSE "moderat"
"5024" 2015-09-10 3 160.140587535139 "Thursday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 17.625 "Wind" "Trocken" 16.9446516930693 0 FALSE "moderat"
"5025" 2015-09-11 3 117.688324874624 "Friday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 15 "Wind" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5026" 2015-09-12 3 256.24856314601 "Saturday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 5 18.5 "Brise" "Trocken" 16.9446516930693 0 TRUE "moderat"
"5027" 2015-09-13 3 180.682163454072 "Sunday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 18.5 "Brise" "RegenGewitter" 16.9446516930693 0 TRUE "moderat"
"5028" 2015-09-14 3 114.521175435237 "Monday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 17.625 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5029" 2015-09-15 3 104.019391254186 "Tuesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 4 13.875 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5030" 2015-09-16 3 139.313497563127 "Wednesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 15.25 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5031" 2015-09-17 3 126.856599332132 "Thursday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 18 "Wind" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5032" 2015-09-18 3 130.194081365583 "Friday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 5 17.25 "Brise" "Trocken" 16.9446516930693 0 FALSE "moderat"
"5033" 2015-09-19 3 166.13465629308 "Saturday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 15.25 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5034" 2015-09-20 3 163.752648797866 "Sunday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 3 15.625 "Wind" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5035" 2015-09-21 3 115.796286729832 "Monday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 13.375 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5036" 2015-09-22 3 125.429354816316 "Tuesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 14.25 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5037" 2015-09-23 3 114.689141036828 "Wednesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 14 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5038" 2015-09-24 3 111.820297518484 "Thursday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 3 16 "Wind" "Trocken" 16.9446516930693 0 FALSE "moderat"
"5039" 2015-09-25 3 100.188435265973 "Friday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 4 14.875 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5040" 2015-09-26 3 167.256400076095 "Saturday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 4 15.25 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"5041" 2015-09-27 3 190.353191223696 "Sunday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 15.25 "Brise" "Trocken" 16.9446516930693 0 FALSE "moderat"
"5042" 2015-09-28 3 119.037376448422 "Monday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 14.625 "Brise" "Trocken" 16.9446516930693 0 FALSE "moderat"
"5043" 2015-09-29 3 113.547561893099 "Tuesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 15.625 "Brise" "Trocken" 16.9446516930693 0 FALSE "moderat"
"5044" 2015-09-30 3 112.433351295931 "Wednesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 15.375 "Brise" "Trocken" 16.9446516930693 0 FALSE "moderat"
"5045" 2015-10-01 3 112.890899599301 "Thursday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 14.75 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
"5046" 2015-10-02 3 106.535577201219 "Friday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 15.375 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
"5047" 2015-10-03 3 186.550257735195 "Saturday" "Herbst" "10" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 14.375 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
"5048" 2015-10-04 3 182.177089433129 "Sunday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 15.625 "Brise" "RegenGewitter" 12.6133356699507 0 FALSE "moderat"
"5049" 2015-10-05 3 139.507902526703 "Monday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 16.5 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
"5050" 2015-10-06 3 191.047872542633 "Tuesday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 14.875 "Wind" "Trocken" 12.6133356699507 0 FALSE "moderat"
"5051" 2015-10-07 3 142.58488565143 "Wednesday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 8 13 "Brise" "RegenGewitter" 12.6133356699507 0 FALSE "moderat"
"5052" 2015-10-08 3 137.799493823338 "Thursday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 11.875 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
"5053" 2015-10-09 3 124.479675740188 "Friday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 11.125 "Brise" "RegenGewitter" 12.6133356699507 0 FALSE "moderat"
"5054" 2015-10-10 3 233.976547760918 "Saturday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 9.75 "Wind" "Trocken" 12.6133356699507 0 FALSE "kalt"
"5055" 2015-10-11 3 195.713839682979 "Sunday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 10.25 "Wind" "Trocken" 12.6133356699507 0 FALSE "kalt"
"5056" 2015-10-12 3 161.493041485522 "Monday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 8.625 "Wind" "Trocken" 12.6133356699507 0 FALSE "kalt"
"5057" 2015-10-13 3 131.657171786547 "Tuesday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 7.75 "Brise" "RegenGewitter" 12.6133356699507 0 FALSE "kalt"
"5058" 2015-10-14 3 149.540622596632 "Wednesday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 9 "Wind" "RegenGewitter" 12.6133356699507 0 FALSE "kalt"
"5059" 2015-10-15 3 169.665617959777 "Thursday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 10.375 "Wind" "RegenGewitter" 12.6133356699507 0 FALSE "kalt"
"5060" 2015-10-16 3 174.421588441303 "Friday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 10 "Wind" "RegenGewitter" 12.6133356699507 0 FALSE "kalt"
"5061" 2015-10-17 3 212.154857012886 "Saturday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 10.75 "Brise" "RegenGewitter" 12.6133356699507 0 FALSE "kalt"
"5062" 2015-10-18 3 146.242887178944 "Sunday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 8 11.125 "Brise" "RegenGewitter" 12.6133356699507 0 FALSE "moderat"
"5063" 2015-10-19 3 164.789975134135 "Monday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 9.25 "Brise" "Trocken" 12.6133356699507 0 FALSE "kalt"
"5064" 2015-10-20 3 174.702791385283 "Tuesday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 10.25 "Brise" "RegenGewitter" 12.6133356699507 0 FALSE "kalt"
"5065" 2015-10-21 3 165.749350293937 "Wednesday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 11.25 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
"5066" 2015-10-22 3 151.870037627303 "Thursday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 12.25 "Brise" "RegenGewitter" 12.6133356699507 0 FALSE "moderat"
"5067" 2015-10-23 3 164.815142324401 "Friday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 1 13.375 "Wind" "Trocken" 12.6133356699507 0 FALSE "moderat"
"5068" 2015-10-24 3 217.934551959575 "Saturday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 8 12.375 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
"5069" 2015-10-25 3 140.919377891528 "Sunday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 2 12.25 "Wind" "Trocken" 12.6133356699507 0 FALSE "moderat"
"5070" 2015-10-26 3 152.91652558933 "Monday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 0 11.375 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
"5071" 2015-10-27 3 136.695525031235 "Tuesday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 0 10.75 "Brise" "Trocken" 12.6133356699507 0 FALSE "kalt"
"5072" 2015-10-28 3 125.686864454041 "Wednesday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 1 11.25 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
"5073" 2015-10-29 3 138.876054421526 "Thursday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 2 10.5 "Brise" "Trocken" 12.6133356699507 0 FALSE "kalt"
"5074" 2015-10-30 3 114.725405718415 "Friday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 11.375 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
"5075" 2015-10-31 3 136.923512006965 "Saturday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 11.75 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
"5076" 2015-11-01 3 131.223394379473 "Sunday" "Herbst" "11" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 4 10.75 "Brise" "Trocken" 7.39814356435644 0 FALSE "kalt"
"5077" 2015-11-02 3 116.530394792268 "Monday" "Herbst" "11" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 8 9.75 "Brise" "Trocken" 7.39814356435644 0 FALSE "kalt"
"5078" 2015-11-03 3 85.7476179776816 "Tuesday" "Herbst" "11" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 5.125 "Brise" "RegenGewitter" 7.39814356435644 0 FALSE "kalt"
"5079" 2015-11-04 3 108.360227858153 "Wednesday" "Herbst" "11" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 8 "Brise" "Trocken" 7.39814356435644 0 FALSE "kalt"
"5080" 2015-11-05 3 104.659179850674 "Thursday" "Herbst" "11" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 13.375 "Brise" "RegenGewitter" 7.39814356435644 0 FALSE "moderat"
"5081" 2015-11-06 3 88.9314287329033 "Friday" "Herbst" "11" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 8 13.75 "Brise" "RegenGewitter" 7.39814356435644 0 FALSE "moderat"
"5082" 2015-11-07 3 140.452844524859 "Saturday" "Herbst" "11" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 14.625 "Brise" "RegenGewitter" 7.39814356435644 0 FALSE "moderat"
"5083" 2015-11-08 3 152.607539505512 "Sunday" "Herbst" "11" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 13 "Wind" "Trocken" 7.39814356435644 0 FALSE "moderat"
"5084" 2015-11-09 3 106.911757550291 "Monday" "Herbst" "11" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 5 12 "Wind" "RegenGewitter" 7.39814356435644 0 FALSE "moderat"
"5085" 2015-11-10 3 77.2591246043059 "Tuesday" "Herbst" "11" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 15 "Wind" "RegenGewitter" 7.39814356435644 0 FALSE "moderat"
"5086" 2015-11-11 3 89.0280001083141 "Wednesday" "Herbst" "11" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 8 13.625 "Wind" "RegenGewitter" 7.39814356435644 0 FALSE "moderat"
"5087" 2015-11-12 3 114.171847336115 "Thursday" "Herbst" "11" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 13.125 "Wind" "Trocken" 7.39814356435644 0 FALSE "moderat"
"5088" 2015-11-13 3 89.9590371263699 "Friday" "Herbst" "11" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 4 11.75 "Wind" "RegenGewitter" 7.39814356435644 0 FALSE "moderat"
"5089" 2015-11-14 3 113.069738985194 "Saturday" "Herbst" "11" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 4 8.125 "Wind" "RegenGewitter" 7.39814356435644 0 FALSE "kalt"
